,categoryNode,categoryPath,customerRating,itemId,largeImage,mediumImage,name,numReviews,parentItemId,salePrice,thumbnailImage,upc
378,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,0.0,50910365,https://i5.walmartimages.com/asr/c20c1493-a7bd-483b-97c4-a36f6731c5bb_1.6b2def09b2c833dfff8ef55d38b2fb82.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c20c1493-a7bd-483b-97c4-a36f6731c5bb_1.6b2def09b2c833dfff8ef55d38b2fb82.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP Ultrabook Silver 14"" EliteBook Folio 9470M WA5-1159 Laptop PC with Intel Core i5-1.8GHz 3427U, 16GB Memory, 256GB Solid State Drive and Windows 10 Pro",0,50910365,432.32,https://i5.walmartimages.com/asr/c20c1493-a7bd-483b-97c4-a36f6731c5bb_1.6b2def09b2c833dfff8ef55d38b2fb82.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633354692
379,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.667,56237842,https://i5.walmartimages.com/asr/c57c79af-7eb0-4a44-a76e-8e78169e268e_1.db1938c304d1f556f71b84b30c23c917.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c57c79af-7eb0-4a44-a76e-8e78169e268e_1.db1938c304d1f556f71b84b30c23c917.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP 840 G1 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 4GB RAM, 500GB Hard Drive",3,56237842,246.43,https://i5.walmartimages.com/asr/c57c79af-7eb0-4a44-a76e-8e78169e268e_1.db1938c304d1f556f71b84b30c23c917.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633435605
380,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,5.0,39460369,https://i5.walmartimages.com/asr/8841667e-ce84-41a5-a4e9-a6577abe8499_1.333eaea9495ff1ce8e8ce5c8b3a87223.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8841667e-ce84-41a5-a4e9-a6577abe8499_1.333eaea9495ff1ce8e8ce5c8b3a87223.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Apple MacBook Air 13"" 1.4 GHz Intel Core i5, 128GB SSD, 4GB RAM - MD760LL/B - (Refurbished Grade C)",1,39460369,478.89,https://i5.walmartimages.com/asr/8841667e-ce84-41a5-a4e9-a6577abe8499_1.333eaea9495ff1ce8e8ce5c8b3a87223.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,885909942763
381,3944_3096707_9898521,Electronics/Electronics Certified Refurbished/Laptops - Certified Refurbished,3.0,176251471,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Certified Refurbished Apple MacBook Pro 13.3"" 2.4GHz Dual-Core Intel i5 4GB 500GB HDD Laptop MD313LLA",2,176251471,417.79,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,754292154162
382,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,996268466,https://i5.walmartimages.com/asr/7223a4ae-1957-464a-9c42-c045ee23a220_1.b99c80d7c776bc7221e2a68053d23ca2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7223a4ae-1957-464a-9c42-c045ee23a220_1.b99c80d7c776bc7221e2a68053d23ca2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Envy 13-AH0010NR Natural Silver 13.3 inch Touch Laptop, Windows 10, Core i7-8550U QC Processor, 8GB Memory, 256 GB SSD PCIe Hard Drive, UMA Graphics, Backlit Keyboard, Bang & Olufsen",0,996268466,989.99,https://i5.walmartimages.com/asr/7223a4ae-1957-464a-9c42-c045ee23a220_1.b99c80d7c776bc7221e2a68053d23ca2.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192545210669
383,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,0.0,605388922,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple MacBook Air 11.6"" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB",0,605388922,339.99,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,051716307693
384,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,4.031,313535902,https://i5.walmartimages.com/asr/11792060-5260-42ea-8160-c09d2e990533_1.81c55b3e29059d78b620768cef5f352b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/11792060-5260-42ea-8160-c09d2e990533_1.81c55b3e29059d78b620768cef5f352b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell XPS 13-9360 13.3"" Touchscreen Notebook w/ Intel i5, 8GB RAM & 128GB SSD",15892,313535902,869.0,https://i5.walmartimages.com/asr/11792060-5260-42ea-8160-c09d2e990533_1.81c55b3e29059d78b620768cef5f352b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116219996
385,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,0.0,946507859,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Dell Latitude E6400 Laptop Windows 7 Intel Core 2 Duo 2.26Ghz CPU 2GB DDR2 RAM 40GB HD 14.1 Inch Display,0,946507859,115.0,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,680569077394
386,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,2.833,50910370,https://i5.walmartimages.com/asr/7d17a0ff-bc73-473b-94b7-ce9d8f0288ef_1.7dbab59a857b579216d5e10b43e6bf23.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7d17a0ff-bc73-473b-94b7-ce9d8f0288ef_1.7dbab59a857b579216d5e10b43e6bf23.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Dell Silver 14.1"" Latitude E6410 WA5-1165 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",6,50910370,188.56,https://i5.walmartimages.com/asr/7d17a0ff-bc73-473b-94b7-ce9d8f0288ef_1.7dbab59a857b579216d5e10b43e6bf23.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633356320
387,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/2-in-1 Laptops,0.0,630252507,https://i5.walmartimages.com/asr/6057f14a-3311-4773-ae79-40d370bfc6a3_1.292a8c927e97b7b23a4c37d83337a493.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6057f14a-3311-4773-ae79-40d370bfc6a3_1.292a8c927e97b7b23a4c37d83337a493.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP ENVY x360 2-in-1 15.6"" Touch-Screen Laptop i5-8250U 12GB 1TB HD Backlit keyboard 15M-BP111DX",0,630252507,769.0,https://i5.walmartimages.com/asr/6057f14a-3311-4773-ae79-40d370bfc6a3_1.292a8c927e97b7b23a4c37d83337a493.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191628834358
388,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,5.0,429497906,https://i5.walmartimages.com/asr/5268e2e3-d79d-4a83-afee-e8a5c2d3bd16_1.8d7322b027baeb3dc0a27bd549d654e6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5268e2e3-d79d-4a83-afee-e8a5c2d3bd16_1.8d7322b027baeb3dc0a27bd549d654e6.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Samsung XE500C13-S02US 11.6"" Chromebook 2.48GHz 4GB 16GB SSD Chrome OS, Black",1,429497906,124.99,https://i5.walmartimages.com/asr/5268e2e3-d79d-4a83-afee-e8a5c2d3bd16_1.8d7322b027baeb3dc0a27bd549d654e6.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190403238411
389,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,4.0,49924087,https://i5.walmartimages.com/asr/aa171eb1-a7df-45e6-9f3f-1c25d9d17a45_1.dca6c6369dacd157f50f2f65c4397d8b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/aa171eb1-a7df-45e6-9f3f-1c25d9d17a45_1.dca6c6369dacd157f50f2f65c4397d8b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Dell 14"" Latitude E6430S WA5-0868 Laptop PC with Intel Core i5-3320M Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Pro",1,49924087,233.0,https://i5.walmartimages.com/asr/aa171eb1-a7df-45e6-9f3f-1c25d9d17a45_1.dca6c6369dacd157f50f2f65c4397d8b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633350304
390,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,669425257,https://i5.walmartimages.com/asr/1a63d460-b62a-4d02-a20d-7be4b73e784d_1.08ad717ec6f8c60dbd5165e11e700d2f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1a63d460-b62a-4d02-a20d-7be4b73e784d_1.08ad717ec6f8c60dbd5165e11e700d2f.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Asus C213SA-YS02-S Dark Grey Chromebook, Celeron N3350, 4GB",0,669425257,348.99,https://i5.walmartimages.com/asr/1a63d460-b62a-4d02-a20d-7be4b73e784d_1.08ad717ec6f8c60dbd5165e11e700d2f.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349725436
391,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,4.583,151150327,https://i5.walmartimages.com/asr/e59a283a-e11a-46d1-a892-bea77c04f39e_1.e811b1ca6e755b58476ee4d0a975e127.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e59a283a-e11a-46d1-a892-bea77c04f39e_1.e811b1ca6e755b58476ee4d0a975e127.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 15-ba009dx 15.6"" AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished",12,151150327,314.0,https://i5.walmartimages.com/asr/e59a283a-e11a-46d1-a892-bea77c04f39e_1.e811b1ca6e755b58476ee4d0a975e127.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190780505915
392,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,936114882,https://i5.walmartimages.com/asr/813afca6-bd21-4c46-8a8d-398e3c847e9c_1.f7745dab759687ab7e9fd67397e7192d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/813afca6-bd21-4c46-8a8d-398e3c847e9c_1.f7745dab759687ab7e9fd67397e7192d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Apple MacBook Air 13.3-Inch Laptop (Intel Core i5 1.6GHz, 128GB Flash, 8GB RAM, OS X El Capitan)",0,936114882,1599.99,https://i5.walmartimages.com/asr/813afca6-bd21-4c46-8a8d-398e3c847e9c_1.f7745dab759687ab7e9fd67397e7192d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,888462786812
393,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,0.0,754060322,https://i5.walmartimages.com/asr/062fee60-b68c-4338-bd92-d01ea6e964fd_1.73128d6e525311a5a94c26faada62ad1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/062fee60-b68c-4338-bd92-d01ea6e964fd_1.73128d6e525311a5a94c26faada62ad1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"15-inch MacBook Pro with Touch Bar: 2.9GHz quad-core i7, 512GB - Space Gray",0,754060322,2599.0,https://i5.walmartimages.com/asr/062fee60-b68c-4338-bd92-d01ea6e964fd_1.73128d6e525311a5a94c26faada62ad1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190198373977
394,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,0.0,171007539,https://i5.walmartimages.com/asr/f6a0c429-4ad1-40f9-bf53-406ec705f3d4_1.53b612f82bb7c80e16a7cd97091d7cc4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f6a0c429-4ad1-40f9-bf53-406ec705f3d4_1.53b612f82bb7c80e16a7cd97091d7cc4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo ThinkPad P70 - 17.3"" - Core i7 6700HQ - 16 GB RAM - 500 GB HDD",0,171007539,1831.99,https://i5.walmartimages.com/asr/f6a0c429-4ad1-40f9-bf53-406ec705f3d4_1.53b612f82bb7c80e16a7cd97091d7cc4.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190151081857
395,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Gaming Laptops,3.733,55628620,https://i5.walmartimages.com/asr/e3122fd7-ea2f-44eb-ab73-00d5d526496e_1.dc76605d4c0d7769f5384f5d321172fe.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e3122fd7-ea2f-44eb-ab73-00d5d526496e_1.dc76605d4c0d7769f5384f5d321172fe.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Alienware 15.6"", Intel Core i7-7700, Nvidia 1060Ti 6GB, 16GB RAM, 1TB HDD + 256GB PCIe SSD, AW15R3-7338SLV",15,55628620,1559.99,https://i5.walmartimages.com/asr/e3122fd7-ea2f-44eb-ab73-00d5d526496e_1.dc76605d4c0d7769f5384f5d321172fe.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116255338
396,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,0.0,150853025,https://i5.walmartimages.com/asr/d3f99593-1ada-4181-b45f-9edd5a3d0210_1.8a6ccd7fc0422a2e0c097cc160ae12d3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d3f99593-1ada-4181-b45f-9edd5a3d0210_1.8a6ccd7fc0422a2e0c097cc160ae12d3.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Apple MacBook Pro 15.4 Intel Core 2 Duo 2.53GHz 4GB 250GB Laptop MC118LL/A,0,150853025,449.99,https://i5.walmartimages.com/asr/d3f99593-1ada-4181-b45f-9edd5a3d0210_1.8a6ccd7fc0422a2e0c097cc160ae12d3.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,741807520918
397,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,1.0,148864595,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple MacBook Pro 13.3"" 2.4GHz Dual-Core Intel i5 4GB 500GB HDD Laptop MD313LLA",1,148864595,419.62,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,741807521038
398,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,3.842,259064827,https://i5.walmartimages.com/asr/82f05504-f15d-4d69-86e6-3ae0168b93d6_1.f732bfcee623330331839c1d2133ec85.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/82f05504-f15d-4d69-86e6-3ae0168b93d6_1.f732bfcee623330331839c1d2133ec85.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell i5570-7371SLV 15.6"" Laptop Intel Core i7 8th Gen 8550U (1.80 GHz) 12 GB DDR4 1 TB HDD Windows 10 Home",8822,259064827,1019.99,https://i5.walmartimages.com/asr/82f05504-f15d-4d69-86e6-3ae0168b93d6_1.f732bfcee623330331839c1d2133ec85.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116276371
399,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,4.0,960405361,https://i5.walmartimages.com/asr/7cd989b7-2a1d-4b2b-93e5-33261c091247_1.da0047d37e6e8041095cbc074f43e3ed.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7cd989b7-2a1d-4b2b-93e5-33261c091247_1.da0047d37e6e8041095cbc074f43e3ed.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Acer Swift 1 SF113-31-P2VH 13.3"" LCD Ultrabook - Intel Pentium N4200 Quad-core (4 Core) 1.10 GHz - 4 GB DDR3L SDRAM - 64 GB Flash Memory - Windows 10 S",1,960405361,348.99,https://i5.walmartimages.com/asr/7cd989b7-2a1d-4b2b-93e5-33261c091247_1.da0047d37e6e8041095cbc074f43e3ed.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191114550533
400,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,0.0,631454386,https://i5.walmartimages.com/asr/3973a2c9-8078-4cf5-afc2-b1f21074a50a_1.1a407822df0e57208edf91dcd0caf82b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/3973a2c9-8078-4cf5-afc2-b1f21074a50a_1.1a407822df0e57208edf91dcd0caf82b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Acer Chromebook 14 CB3-431-C99D - 14"" - Celeron N3060 - 4 GB RAM - 16 GB SSD - US",0,631454386,306.21,https://i5.walmartimages.com/asr/3973a2c9-8078-4cf5-afc2-b1f21074a50a_1.1a407822df0e57208edf91dcd0caf82b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191114118443
401,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,262536853,https://i5.walmartimages.com/asr/4b2e0c05-7046-4cb3-843f-382dc381366d_1.af45e5aa3a83a7100e2ab0a40255166a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4b2e0c05-7046-4cb3-843f-382dc381366d_1.af45e5aa3a83a7100e2ab0a40255166a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,HP Flagship High Performance 15.6 Inch HD Touchscreen Laptop PC| Intel Pentium N3710 Quad-Core| 1.60 GHz| 4GB RAM| 500GB HDD| DVDRW| WIFI| Windows 10 (Black),0,262536853,389.0,https://i5.walmartimages.com/asr/4b2e0c05-7046-4cb3-843f-382dc381366d_1.af45e5aa3a83a7100e2ab0a40255166a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,615317531569
402,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,0.0,874186094,https://i5.walmartimages.com/asr/48a84155-a53d-451c-b299-9bc105724103_1.61d6781b5334c8717a47007461fbdc70.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/48a84155-a53d-451c-b299-9bc105724103_1.61d6781b5334c8717a47007461fbdc70.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple MacBook Pro 15.4"" Laptop Intel i7-2720QM Quad Core 2.2GHz 4GB 500GB OS X",0,874186094,548.51,https://i5.walmartimages.com/asr/48a84155-a53d-451c-b299-9bc105724103_1.61d6781b5334c8717a47007461fbdc70.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,600171634938
403,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,0.0,767944528,https://i5.walmartimages.com/asr/32d56eaf-daa5-4692-ab79-0ce311112414_1.3255a4c1d91767c19b60214c741d3c71.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/32d56eaf-daa5-4692-ab79-0ce311112414_1.3255a4c1d91767c19b60214c741d3c71.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Apple A Grade MacBook Air 11.6-inch Laptop 1.4GHz Dual Core i5 MD711LL/B 128 GB HD 4 GB Memory 1366 x 768 Display Mac OS X v10.12 Sierra Power Adapter,0,767944528,357.99,https://i5.walmartimages.com/asr/32d56eaf-daa5-4692-ab79-0ce311112414_1.3255a4c1d91767c19b60214c741d3c71.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,655222782755
404,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Gaming Laptops,2.5,105165320,https://i5.walmartimages.com/asr/afdbaec7-6924-4e27-ae6d-502844c87d5e_1.4937c2ba8a5b46ce8b6a51a2600c58e6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/afdbaec7-6924-4e27-ae6d-502844c87d5e_1.4937c2ba8a5b46ce8b6a51a2600c58e6.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo Gaming Laptop 15.6"", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 16GB DDR4 Memory, 1TB HDD + 128GB SSD, Windows 10, 80WK00T3US",2,105165320,949.0,https://i5.walmartimages.com/asr/afdbaec7-6924-4e27-ae6d-502844c87d5e_1.4937c2ba8a5b46ce8b6a51a2600c58e6.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191800815335
405,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,0.0,108394781,https://i5.walmartimages.com/asr/ce90e759-97e2-47d9-a760-892011c00a63_1.52d7e9c8d14b1fa6d5037631a9cdffa2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/ce90e759-97e2-47d9-a760-892011c00a63_1.52d7e9c8d14b1fa6d5037631a9cdffa2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Dell Latitude E6420 2.8GHz i7 8GB 500GB DVD Windows 10 Pro 64 Laptop CAM,0,108394781,238.05,https://i5.walmartimages.com/asr/ce90e759-97e2-47d9-a760-892011c00a63_1.52d7e9c8d14b1fa6d5037631a9cdffa2.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,643648631931
406,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.0,52051887,https://i5.walmartimages.com/asr/b794dcee-2bfd-4b3e-b986-f173e375b8bd_1.f9fc4c15aad10ab2ccea80d2bab5a225.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b794dcee-2bfd-4b3e-b986-f173e375b8bd_1.f9fc4c15aad10ab2ccea80d2bab5a225.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,C202SA-YS02 N3060 1.6G 4GB 16GB 11.6IN CHROME OS,15,52051887,253.09,https://i5.walmartimages.com/asr/b794dcee-2bfd-4b3e-b986-f173e375b8bd_1.f9fc4c15aad10ab2ccea80d2bab5a225.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349335253
407,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,0.0,547514595,https://i5.walmartimages.com/asr/a6560bf8-e402-41a3-a0a3-a287713ccd63_1.803faff2baab1b0652be477fdff43ede.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6560bf8-e402-41a3-a0a3-a287713ccd63_1.803faff2baab1b0652be477fdff43ede.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Dell Inspiron I3567-3380BLK Laptop, 15.6in. Screen, Intel Core i3, 8GB Memory, 1TB Hard Drive, Windows 10 Home",0,547514595,299.0,https://i5.walmartimages.com/asr/a6560bf8-e402-41a3-a0a3-a287713ccd63_1.803faff2baab1b0652be477fdff43ede.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,686727720683
408,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,4.181,410562396,https://i5.walmartimages.com/asr/42e2619b-153a-47bf-9f3d-20ae6152499d_1.12f0e7eb35b313847424c2079a3c1d52.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/42e2619b-153a-47bf-9f3d-20ae6152499d_1.12f0e7eb35b313847424c2079a3c1d52.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo Flex 5 2-in-1 Laptop: Core i5-8250U, 8GB RAM, 128GB SSD, 14-inch Full HD Touch Display, Windows 10",135,410562396,648.89,https://i5.walmartimages.com/asr/42e2619b-153a-47bf-9f3d-20ae6152499d_1.12f0e7eb35b313847424c2079a3c1d52.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191999148849
